winner,loser
larb,callaloo
bruschetta,beef_tartare
dan_dan_noodles,kibbeh
french_onion_soup,chole_bhature
peking_duck,tzatziki
fresh_spring_roll,tagine
pulled_pork,kare_kare
borscht,caesar_salad
bandeja_paisa,tom_kha
sisig,orange_chicken
coq_au_vin,satay_indonesian
korma,pastelitos
souvlaki,dim_sum
pulled_pork,jokbal
tom_kha,nicoise_salad
peking_duck,saganaki
korma,dan_tat
dan_dan_noodles,adobo
kebab,rojak
nasi_goreng,takoyaki
callaloo,kebab
nasi_goreng,club_sandwich
souffle,roti_caribbean
papaya_salad,stroganoff
bruschetta,manakish
moussaka,pastelitos
penne_arrabbiata,gyudon
labneh,tom_kha
dan_dan_noodles,malai_kofta
bruschetta,birria
fattoush,lasagna
pide,korean_fried_chicken
pide,fish_and_chips
fresh_spring_roll,cannoli
moussaka,chimichurri
tzatziki,dim_sum
fattoush,club_sandwich
larb,laksa
tahdig,orange_chicken
rendang,coq_au_vin
larb,kitfo
chole_bhature,peking_duck
shashlik,caesar_salad
dan_dan_noodles,blini
al_pastor,caesar_salad
pulled_pork,katsu_curry
loukoumades,club_sandwich
kofte,brownie
laksa,donburi
biryani,warak_enab
mole,korean_fried_chicken
takoyaki,caldo_verde
piri_piri,caesar_salad
korma,harissa
lasagna,karaage
egusi_soup,pulled_pork
loukoumades,brownie
dumplings,galette
muhammara,takoyaki
sancocho,papaya_salad
peking_duck,idli
sopes,korma
dumplings,mole
penne_arrabbiata,jalebi
french_onion_soup,jollof_rice
pulled_pork,spaetzle
pulled_pork,bak_kut_teh
peking_duck,nasi_padang
moussaka,horiatiki
sancocho,korean_fried_chicken
tom_yum,satay_indonesian
club_sandwich,chimichurri
dan_dan_noodles,nicoise_salad
fresh_spring_roll,fufu
korma,gambas_al_ajillo
tom_kha,plov
salt_pepper_squid,club_sandwich
callaloo,brownie
dolma,pajeon
fattoush,french_onion_soup
korma,muhammara
fresh_spring_roll,anticucho
harissa,penne_arrabbiata
penne_arrabbiata,bak_kut_teh
biryani,hu_tieu
dumplings,adobo
pulled_pork,galette
pastitsio,caesar_salad
char_siu_bao,larb
halloumi,coq_au_vin
penne_arrabbiata,macarons
uttapam,korean_fried_chicken
rendang,sushi
carnitas,korean_fried_chicken
sushi,ackee_saltfish
paneer_butter,donburi
dan_dan_noodles,fondue
korma,meatloaf
dolma,chilaquiles
gozleme,penne_arrabbiata
moussaka,keftedes
moussaka,mole
al_pastor,souffle
coq_au_vin,cubano_sandwich
pulled_pork,croquetas
coq_au_vin,laksa
injera,takoyaki
fish_tacos,orange_chicken
takoyaki,coquito
sushi,bak_kut_teh
nasi_padang,caesar_salad
bruschetta,keftedes
dan_dan_noodles,sardines_grilled
arancini,kebab
brownie,pav_bhaji
jalebi,fresh_spring_roll
borek,dim_sum
khao_man_gai,sushi
chole_bhature,korma
pulled_pork,churrasco
peking_duck,callaloo
dan_dan_noodles,bandeja_paisa
fresh_spring_roll,keftedes
uttapam,souffle
biryani,plov
fish_and_chips,bratwurst
tiropita,takoyaki
coq_au_vin,poutine
pulled_pork,tamagoyaki
saganaki,donburi
kare_kare,orange_chicken
sfeeha,korma
tom_kha,bratwurst
moussaka,muhammara
pasteis_de_nata,donburi
papaya_salad,lumpia
kebab,macarons
souffle,adobo
larb,mafe
larb,pastelitos
harissa,lasagna
kunefe,coq_au_vin
fresh_spring_roll,tamagoyaki
paneer_butter,dolma
takoyaki,croquetas
souvlaki,orange_chicken
french_onion_soup,hu_tieu
som_tam,brownie
tom_yum,bun_rieu
dan_dan_noodles,simit
ful_medames,orange_chicken
coq_au_vin,bun_rieu
prosciutto,pulled_pork
fresh_spring_roll,ghormeh_sabzi
tom_kha,bak_kut_teh
sopes,papaya_salad
french_onion_soup,laksa
rendang,larb
al_pastor,club_sandwich
pide,dim_sum
arepa,souffle
manti_turkish,tom_yum
coq_au_vin,karaage
fish_and_chips,kofte
aji_de_gallina,souffle
papaya_salad,satay_indonesian
dumplings,piri_piri
french_onion_soup,duck_confit
char_siu_bao,dolma
gyudon,fish_and_chips
pupusa,moussaka
oxtail_stew,takoyaki
chole_bhature,kebab
coq_au_vin,anticucho
lasagna,gyudon
penne_arrabbiata,gambas_al_ajillo
larb,sopes
dolma,churros_mexican
peking_duck,mafe
bruschetta,tzatziki
pretzel,brownie
escovitch_fish,takoyaki
coq_au_vin,pot_roast
som_tam,moussaka
korma,pot_roast
wonton_noodle,fresh_spring_roll
fresh_spring_roll,nicoise_salad
orange_chicken,mee_goreng
pulled_pork,bun_rieu
dan_tat,dim_sum
dim_sum,conch_fritters
jollof_rice,donburi
penne_arrabbiata,escovitch_fish
char_siu_bao,club_sandwich
muhammara,caesar_salad
tom_yum,pastelitos
doner_kebab,takoyaki
bruschetta,galette
pide,club_sandwich
sushi,jerk_chicken
papaya_salad,coquito
dolma,borek
nasi_padang,lasagna
penne_arrabbiata,plov
french_onion_soup,chimichurri
fish_and_chips,polenta
moussaka,asado
rendang,fresh_spring_roll
lasagna,oxtail_stew
takoyaki,gozleme
manakish,dim_sum
bouillabaisse,fish_and_chips
sopes,penne_arrabbiata
french_onion_soup,kare_kare
dim_sum,hu_tieu
coq_au_vin,mee_goreng
peking_duck,katsu_curry
dan_dan_noodles,kare_kare
carnitas,biryani
penne_arrabbiata,pasteis_de_nata
tom_kha,focaccia
doro_wot,tom_yum
pulled_pork,muhammara
sancocho,tom_kha
larb,sardines_grilled
dumplings,banh_xeo
doner_kebab,korma
doro_wot,moussaka
ackee_saltfish,caesar_salad
pulled_pork,mee_goreng
peking_duck,chimichurri
tom_kha,adobo
fresh_spring_roll,dim_sum_items
budae_jjigae,tom_kha
pupusa,club_sandwich
churros_mexican,tom_kha
tom_kha,meatloaf
penne_arrabbiata,bossam
papaya_salad,croquetas
sushi,chilaquiles
dolma,salt_pepper_squid
kibbeh,kebab
peking_duck,fondue
prosciutto,kebab
tom_yum,duck_confit
dolma,pot_roast
korma,mee_goreng
fesenjan,kebab
lasagna,causa
shashlik,lasagna
tom_yum,coxinha
souvlaki,lasagna
egusi_soup,dim_sum
larb,nicoise_salad
papaya_salad,kitfo
korma,pretzel
takoyaki,karaage
sushi,pao_de_queijo
biryani,oxtail_stew
tom_yum,asado
fresh_spring_roll,horiatiki
okra_soup,dim_sum
korean_fried_chicken,profiterole
dumplings,tzatziki
biltong,fish_and_chips
dumplings,tortilla_espanola
dolma,polenta
moussaka,laksa
pierogi,takoyaki
moussaka,galette
korma,profiterole
biryani,caldo_verde
orange_chicken,cobb_salad
biryani,gozleme
budae_jjigae,bruschetta
larb,malai_kofta
fattoush,fresh_spring_roll
prosciutto,dolma
kofte,orange_chicken
doro_wot,papaya_salad
lomo_saltado,fish_and_chips
tom_yum,nasi_goreng
french_onion_soup,uttapam
tostones,peking_duck
gado_gado,caesar_salad
tom_yum,eggs_benedict
paneer_butter,korma
coq_au_vin,salt_pepper_squid
raclette,fish_and_chips
pupusa,coq_au_vin
sisig,club_sandwich
biryani,kofte
iskender_kebab,coq_au_vin
dan_dan_noodles,beef_tartare
papaya_salad,profiterole
sisig,caesar_salad
korean_fried_chicken,boat_noodles
biryani,fondue
paneer_butter,penne_arrabbiata
kunefe,papaya_salad
manty,brownie
saganaki,papaya_salad
larb,khao_man_gai
tonkotsu_ramen,dim_sum
sinigang,fish_and_chips
dolma,jerk_chicken
dan_dan_noodles,lagman
korma,arancini
duck_confit,donburi
callaloo,donburi
moussaka,tagine
larb,gyudon
koobideh,biryani
wonton_noodle,donburi
malai_kofta,coq_au_vin
takoyaki,boat_noodles
prosciutto,tom_kha
saganaki,tom_kha
simit,club_sandwich
sushi,pasteis_de_nata
lasagna,bratwurst
peking_duck,sancocho
korean_fried_chicken,churrasco
coq_au_vin,pernil
iskender_kebab,brownie
nasi_padang,dolma
profiterole,caesar_salad
halloumi,sushi
lasagna,bak_kut_teh
sfeeha,tom_kha
souvlaki,sushi
french_onion_soup,aji_de_gallina
arroz_con_pollo,tom_kha
tom_yum,banh_xeo
halloumi,takoyaki
tostones,fish_and_chips
warak_enab,dim_sum
muhammara,brownie
fresh_spring_roll,muhammara
malai_kofta,dolma
char_siu_bao,biryani
pastelitos,club_sandwich
okra_soup,brownie
coquito,fish_and_chips
pulled_pork,ful_medames
nasi_padang,french_onion_soup
arancini,brownie
dan_dan_noodles,lahmacun
lasagna,chilaquiles
souvlaki,french_onion_soup
bossam,fish_and_chips
koobideh,bruschetta
tom_yum,chilaquiles
caesar_salad,chili
coq_au_vin,pav_bhaji
ghormeh_sabzi,bruschetta
larb,birria
takoyaki,tagine
lasagna,plantain
french_onion_soup,coquito
pulled_pork,jalebi
iskender_kebab,dim_sum
tostones,club_sandwich
larb,nasi_lemak
manty,orange_chicken
lasagna,fondue
arroz_con_pollo,club_sandwich
dumplings,mafe
peking_duck,arancini
char_kway_teow,kebab
souvlaki,moussaka
blini,caesar_salad
kebab,churrasco
iskender_kebab,caesar_salad
lagman,brownie
korma,souvlaki
french_onion_soup,spaetzle
dumplings,eggplant_parm
kebab,tiropita
club_sandwich,kofte
dim_sum,budae_jjigae
larb,dim_sum_items
papaya_salad,cobb_salad
biryani,massaman
caesar_salad,pide
larb,bandeja_paisa
koobideh,souffle
budae_jjigae,brownie
pulled_pork,profiterole
dan_dan_noodles,prosciutto
peking_duck,pajeon
gado_gado,bruschetta
orange_chicken,tzatziki
lomo_saltado,papaya_salad
korma,nasi_lemak
beef_tartare,korean_fried_chicken
moussaka,koobideh
budae_jjigae,takoyaki
tom_kha,gozleme
papaya_salad,jerk_chicken
jokbal,fish_and_chips
takoyaki,bossam
pulled_pork,char_kway_teow
conch_fritters,donburi
tahdig,korean_fried_chicken
lomo_saltado,sushi
korma,fufu
coxinha,donburi
lasagna,eclair
rendang,souffle
callaloo,tom_kha
sinigang,coq_au_vin
larb,eggplant_parm
uttapam,caesar_salad
papaya_salad,pav_bhaji
arepa,dim_sum
pulled_pork,fish_tacos
arepa,takoyaki
french_onion_soup,cobb_salad
dan_dan_noodles,focaccia
sushi,eclair
kebab,jerk_chicken
coq_au_vin,banh_xeo
souffle,meatloaf
lasagna,pav_bhaji
arroz_con_pollo,larb
club_sandwich,causa
pulled_pork,stroganoff
lasagna,banh_xeo
lasagna,manty
lasagna,adobo
dan_dan_noodles,eggplant_parm
larb,jalebi
manti_turkish,donburi
peking_duck,biltong
french_onion_soup,tagine
pulled_pork,pajeon
tom_kha,galette
club_sandwich,bouillabaisse
sinigang,tom_yum
sancocho,sushi
manakish,larb
massaman,sushi
tom_yum,kare_kare
pulled_pork,kofte
prosciutto,dim_sum
dolma,chili
peking_duck,mole
biryani,labneh
mofongo,tom_kha
schnitzel,korma
shakshuka,orange_chicken
dumplings,kofte
pulled_pork,tagine
budae_jjigae,dolma
dan_tat,moussaka
nasi_goreng,fresh_spring_roll
satay_indonesian,souffle
orange_chicken,churrasco
caesar_salad,coxinha
coq_au_vin,nicoise_salad
dan_dan_noodles,ghormeh_sabzi
rendang,donburi
biryani,ful_medames
peking_duck,churrasco
korma,causa
pastelitos,orange_chicken
aji_de_gallina,orange_chicken
dim_sum,pav_bhaji
dumplings,blini
gado_gado,lasagna
gado_gado,korean_fried_chicken
fresh_spring_roll,halo_halo
korma,croquetas
tom_yum,poutine
gambas_al_ajillo,fish_and_chips
korean_fried_chicken,jalebi
dumplings,tagine
dakgalbi,tom_kha
bruschetta,coxinha
fresh_spring_roll,gulab_jamun
dan_dan_noodles,chole_bhature
french_onion_soup,biltong
sinigang,donburi
ghormeh_sabzi,peking_duck
korma,spaetzle
borscht,larb
halloumi,biryani
brownie,feijoada
warak_enab,larb
lasagna,pao_de_queijo
idli,donburi
tom_yum,char_kway_teow
tonkotsu_ramen,dan_dan_noodles
peking_duck,galaktoboureko
budae_jjigae,club_sandwich
fattoush,orange_chicken
kebab,dan_tat
koobideh,penne_arrabbiata
pulled_pork,manti_turkish
tom_yum,tagine
penne_arrabbiata,lumpia
aji_de_gallina,dumplings
dim_sum,bossam
korma,pajeon
club_sandwich,borek
dumplings,char_kway_teow
moussaka,satay_indonesian
callaloo,souffle
biryani,salt_pepper_squid
dim_sum,chimichurri
moussaka,mujaddara
sushi,biltong
dan_dan_noodles,roti_caribbean
korean_fried_chicken,cannoli
peking_duck,pot_roast
club_sandwich,tortilla_espanola
biryani,tagine
loukoumades,souffle
biryani,profiterole
french_onion_soup,idli
biryani,asado
aloo_gobi,fish_and_chips
brownie,roti_caribbean
coq_au_vin,macarons
kitfo,bruschetta
sopes,donburi
tamagoyaki,caesar_salad
moussaka,carnitas
biryani,mee_goreng
dumplings,churros_mexican
conch_fritters,bruschetta
club_sandwich,plov
tostones,moussaka
dolma,laksa
peking_duck,cubano_sandwich
club_sandwich,chili
korean_fried_chicken,tagine
sfeeha,dim_sum
rice_and_peas,penne_arrabbiata
koobideh,brownie
stroganoff,donburi
ghormeh_sabzi,dim_sum
fresh_spring_roll,chilaquiles
sinigang,fresh_spring_roll
birria,sushi
suya,dumplings
penne_arrabbiata,kibbeh
arepa,fish_and_chips
dan_dan_noodles,borscht
schnitzel,souffle
warak_enab,tom_kha
kitfo,orange_chicken
macarons,korma
wonton_noodle,dumplings
fresh_spring_roll,sopes
moussaka,sancocho
korma,massaman
coq_au_vin,tagine
laksa,club_sandwich
kebab,lomo_saltado
saganaki,takoyaki
injera,papaya_salad
dan_dan_noodles,shashlik
french_onion_soup,pupusa
bruschetta,cannoli
pulled_pork,fufu
dan_dan_noodles,bossam
sfeeha,souffle
horiatiki,korean_fried_chicken
dan_dan_noodles,manti_turkish
moussaka,massaman
muhammara,donburi
wonton_noodle,takoyaki
korma,nasi_goreng
al_pastor,donburi
ackee_saltfish,korean_fried_chicken
fresh_spring_roll,kofte
bruschetta,mafe
takoyaki,pasteis_de_nata
karaage,caesar_salad
paneer_butter,tom_yum
moussaka,kofte
souffle,coxinha
pulled_pork,tostones
souffle,injera
stroganoff,dim_sum
tostones,dim_sum
moussaka,raclette
tom_yum,muhammara
dumplings,gulab_jamun
dumplings,bak_kut_teh
peking_duck,picanha
aloo_gobi,tom_kha
tiropita,brownie
sinigang,club_sandwich
fish_and_chips,ful_medames
eggs_benedict,fish_and_chips
korma,bouillabaisse
aji_de_gallina,donburi
penne_arrabbiata,duck_confit
arroz_con_pollo,caesar_salad
doner_kebab,caesar_salad
tom_yum,keftedes
kebab,laksa
fresh_spring_roll,mole
bruschetta,blini
biryani,pernil
french_onion_soup,jerk_chicken
lomo_saltado,tom_yum
kebab,pretzel
gambas_al_ajillo,brownie
mafe,dim_sum
dan_dan_noodles,duck_confit
sopes,dim_sum
nasi_lemak,caesar_salad
moussaka,pajeon
bun_rieu,brownie
tom_yum,pupusa
biryani,poutine
couscous,dolma
lasagna,doner_kebab
sfeeha,pulled_pork
takoyaki,eclair
shashlik,donburi
orange_chicken,tagine
penne_arrabbiata,pav_bhaji
jollof_rice,brownie
kibbeh,bruschetta
caesar_salad,poutine
ghormeh_sabzi,dolma
souffle,asado
fish_and_chips,mee_goreng
sfeeha,orange_chicken
peking_duck,causa
tom_yum,plantain
som_tam,dolma
korma,anticucho
moussaka,birria
peking_duck,al_pastor
saganaki,pulled_pork
french_onion_soup,piri_piri
pulled_pork,dim_sum_items
al_pastor,larb
paneer_butter,sushi
pulled_pork,pide
tom_yum,laksa
piri_piri,donburi
anticucho,sushi
lahmacun,brownie
biryani,nasi_lemak
dan_tat,tom_yum
coq_au_vin,tortilla_espanola
tom_kha,polenta
dumplings,churrasco
aji_de_gallina,bruschetta
fresh_spring_roll,uttapam
mofongo,caesar_salad
gado_gado,larb
takoyaki,manti_turkish
bruschetta,mee_goreng
macarons,papaya_salad
fish_tacos,korean_fried_chicken
aloo_gobi,orange_chicken
biryani,aji_de_gallina
biryani,beef_tartare
souffle,pastelitos
peking_duck,ackee_saltfish
larb,jerk_chicken
conch_fritters,fish_and_chips
adobo,brownie
satay_indonesian,club_sandwich
lasagna,hu_tieu
kebab,eclair
moussaka,okra_soup
biryani,macarons
moussaka,spaetzle
halloumi,papaya_salad
galaktoboureko,korean_fried_chicken
char_kway_teow,korean_fried_chicken
souffle,kofte
fish_tacos,brownie
shakshuka,french_onion_soup
souffle,plantain
wonton_noodle,kebab
penne_arrabbiata,massaman
pulled_pork,sardines_grilled
larb,profiterole
jokbal,caesar_salad
larb,tagine
bossam,orange_chicken
sushi,rojak
rendang,kebab
penne_arrabbiata,warak_enab
french_onion_soup,gado_gado
tom_yum,bossam
dan_dan_noodles,mofongo
pulled_pork,ackee_saltfish
moussaka,fesenjan
chole_bhature,caesar_salad
manty,dim_sum
kebab,conch_fritters
peking_duck,nasi_lemak
muhammara,lasagna
caesar_salad,hu_tieu
pernil,souffle
tom_yum,stroganoff
peking_duck,uttapam
chole_bhature,tom_yum
jokbal,orange_chicken
kibbeh,dim_sum
som_tam,dumplings
bruschetta,plantain
bruschetta,tagine
moussaka,dakgalbi
pajeon,club_sandwich
aloo_gobi,dolma
fresh_spring_roll,jokbal
currywurst,lasagna
takoyaki,rojak
dan_dan_noodles,egusi_soup
duck_confit,orange_chicken
papaya_salad,coxinha
iskender_kebab,penne_arrabbiata
jalebi,fish_and_chips
dan_dan_noodles,horiatiki
sinigang,caesar_salad
papaya_salad,manti_turkish
moussaka,labneh
croquetas,donburi
french_onion_soup,boat_noodles
birria,french_onion_soup
fresh_spring_roll,mafe
gambas_al_ajillo,orange_chicken
tom_kha,cannoli
takoyaki,pide
souvlaki,tom_yum
dan_tat,penne_arrabbiata
moussaka,meatloaf
kunefe,tom_kha
korma,nicoise_salad
bruschetta,loukoumades
fresh_spring_roll,pao_de_queijo
peking_duck,pretzel
shakshuka,biryani
french_onion_soup,anticucho
coq_au_vin,rojak
galaktoboureko,donburi
laksa,souffle
coq_au_vin,pasteis_de_nata
donburi,rojak
cannoli,orange_chicken
french_onion_soup,picanha
tom_kha,boat_noodles
dan_dan_noodles,pernil
nasi_goreng,korean_fried_chicken
dan_dan_noodles,nasi_padang
sfeeha,french_onion_soup
bruschetta,roti_caribbean
souffle,bak_kut_teh
moussaka,blini
loukoumades,caesar_salad
penne_arrabbiata,mafe
tom_kha,bacalhau
larb,halo_halo
sushi,lumpia
club_sandwich,idli
fresh_spring_roll,hot_dog
kebab,pide
causa,caesar_salad
kebab,idli
larb,poutine
penne_arrabbiata,coquito
orange_chicken,chili
peking_duck,salt_pepper_squid
tom_kha,pastitsio
tom_kha,caldo_verde
french_onion_soup,gambas_al_ajillo
birria,tom_kha
oxtail_stew,souffle
korma,hu_tieu
dan_dan_noodles,paneer_butter
al_pastor,biryani
pulled_pork,pastitsio
sushi,laksa
bruschetta,tamagoyaki
rice_and_peas,fresh_spring_roll
korma,bandeja_paisa
larb,chili
takoyaki,sancocho
tom_kha,chimichurri
mofongo,coq_au_vin
tom_yum,manty
muhammara,penne_arrabbiata
takoyaki,hot_dog
papaya_salad,bouillabaisse
takoyaki,pastitsio
picanha,coq_au_vin
eggs_benedict,brownie
coq_au_vin,gyudon
french_onion_soup,chili
jollof_rice,club_sandwich
pupusa,brownie
lomo_saltado,takoyaki
korma,dim_sum_items
arancini,fish_and_chips
brownie,caldo_verde
tahdig,tom_kha
aloo_gobi,coq_au_vin
char_siu_bao,tom_yum
asado,donburi
dakgalbi,souffle
sfeeha,sushi
tahdig,french_onion_soup
dolma,profiterole
chole_bhature,dim_sum
aloo_gobi,moussaka
dumplings,asado
club_sandwich,mujaddara
peking_duck,horiatiki
asado,fish_and_chips
injera,club_sandwich
paneer_butter,dumplings
korma,kitfo
duck_confit,fish_and_chips
tom_kha,manty
currywurst,tom_yum
larb,pierogi
saganaki,brownie
biryani,cannoli
pulled_pork,churros_mexican
escovitch_fish,club_sandwich
fattoush,dumplings
dolma,eggs_benedict
nasi_goreng,caesar_salad
caldo_verde,orange_chicken
tom_kha,asado
dan_dan_noodles,nasi_lemak
larb,okra_soup
bun_rieu,fish_and_chips
bossam,souffle
jollof_rice,takoyaki
pupusa,larb
pulled_pork,jjajangmyeon
pulled_pork,picanha
fresh_spring_roll,banh_xeo
arancini,club_sandwich
biryani,jerk_chicken
french_onion_soup,currywurst
gado_gado,sushi
pulled_pork,blini
currywurst,orange_chicken
biryani,churros_mexican
bruschetta,gozleme
rice_and_peas,souffle
asado,caesar_salad
loukoumades,korean_fried_chicken
saganaki,souffle
fresh_spring_roll,beef_tartare
moussaka,lahmacun
lasagna,arancini
korma,lumpia
dumplings,manty
sushi,polenta
dumplings,keftedes
souffle,tagine
sinigang,takoyaki
keftedes,caesar_salad
kebab,ackee_saltfish
penne_arrabbiata,ackee_saltfish
souffle,causa
pupusa,korma
takoyaki,chimichurri
croquetas,fish_and_chips
biryani,tortilla_espanola
galaktoboureko,kebab
french_onion_soup,jokbal
halloumi,fish_and_chips
piri_piri,orange_chicken
larb,tortilla_espanola
sisig,fresh_spring_roll
dan_tat,french_onion_soup
fresh_spring_roll,focaccia
pernil,dim_sum
ackee_saltfish,tom_kha
moussaka,croquetas
penne_arrabbiata,gado_gado
fish_and_chips,focaccia
kebab,manty
dan_dan_noodles,churrasco
eggs_benedict,donburi
club_sandwich,pao_de_queijo
bacalhau,papaya_salad
pasteis_de_nata,kebab
dan_dan_noodles,tahdig
paneer_butter,dim_sum
peking_duck,pierogi
pulled_pork,adobo
kebab,mafe
french_onion_soup,pide
souffle,idli
salt_pepper_squid,dim_sum
lasagna,coquito
uttapam,bruschetta
rendang,dolma
biryani,galaktoboureko
coq_au_vin,ful_medames
jalebi,dolma
takoyaki,piri_piri
sisig,french_onion_soup
kibbeh,brownie
tom_kha,karaage
kebab,asado
penne_arrabbiata,bouillabaisse
fattoush,takoyaki
korma,dakgalbi
penne_arrabbiata,cannoli
pierogi,papaya_salad
coq_au_vin,jokbal
peking_duck,feijoada
korma,bak_kut_teh
som_tam,papaya_salad
prosciutto,brownie
nasi_goreng,bruschetta
biryani,kitfo
moussaka,fish_tacos
moussaka,kitfo
souffle,bun_rieu
korma,plov
manakish,penne_arrabbiata
dim_sum_items,dim_sum
sancocho,souffle
bruschetta,churrasco
aloo_gobi,takoyaki
korma,cobb_salad
pierogi,dim_sum
aloo_gobi,dim_sum
moussaka,iskender_kebab
coq_au_vin,bouillabaisse
jjajangmyeon,dim_sum
peking_duck,meatloaf
french_onion_soup,mafe
galaktoboureko,brownie
papaya_salad,spaetzle
boat_noodles,orange_chicken
papaya_salad,blini
coq_au_vin,churrasco
kunefe,caesar_salad
egusi_soup,korean_fried_chicken
coq_au_vin,massaman
souffle,pav_bhaji
ghormeh_sabzi,sushi
brownie,mafe
souffle,nicoise_salad
sopes,sushi
kebab,bun_rieu
borek,brownie
lagman,bruschetta
pulled_pork,sisig
larb,bouillabaisse
lahmacun,orange_chicken
pierogi,souffle
korma,karaage
dumplings,croquetas
souvlaki,brownie
dan_dan_noodles,gulab_jamun
club_sandwich,keftedes
wonton_noodle,biryani
pulled_pork,roti_caribbean
borscht,coq_au_vin
jokbal,donburi
pretzel,korean_fried_chicken
peking_duck,pupusa
horiatiki,caesar_salad
french_onion_soup,lumpia
kibbeh,fish_and_chips
tom_yum,tiropita
penne_arrabbiata,caldo_verde
penne_arrabbiata,boat_noodles
gado_gado,brownie
papaya_salad,adobo
dim_sum_items,donburi
takoyaki,kibbeh
takoyaki,polenta
korma,stroganoff
takoyaki,biltong
papaya_salad,pernil
galaktoboureko,tom_yum
takoyaki,focaccia
bruschetta,pernil
lumpia,fish_and_chips
moussaka,causa
malai_kofta,caesar_salad
dumplings,escovitch_fish
french_onion_soup,kitfo
sfeeha,takoyaki
kebab,harissa
simit,orange_chicken
dumplings,gambas_al_ajillo
uttapam,sushi
nasi_goreng,donburi
dan_dan_noodles,budae_jjigae
tahdig,dolma
biryani,bossam
kare_kare,korean_fried_chicken
penne_arrabbiata,profiterole
pulled_pork,sancocho
simit,korma
ackee_saltfish,fish_and_chips
papaya_salad,focaccia
gozleme,sushi
dan_dan_noodles,mafe
manti_turkish,sushi
dumplings,plov
char_siu_bao,fresh_spring_roll
mole,donburi
larb,picanha
suya,korma
paneer_butter,coq_au_vin
malai_kofta,brownie
moussaka,pasteis_de_nata
hot_dog,bruschetta
shakshuka,souffle
brownie,uttapam
pernil,club_sandwich
fresh_spring_roll,eclair
caesar_salad,eclair
larb,couscous
coq_au_vin,nasi_lemak
pulled_pork,gado_gado
pulled_pork,chimichurri
mee_goreng,dim_sum
muhammara,biryani
french_onion_soup,caldo_verde
dolma,croquetas
souffle,lumpia
tahdig,dumplings
harissa,bruschetta
moussaka,stroganoff
kebab,arroz_con_pollo
churros_mexican,donburi
fresh_spring_roll,spaetzle
carnitas,papaya_salad
larb,massaman
wonton_noodle,dim_sum
pulled_pork,pierogi
suya,dim_sum
bruschetta,borek
labneh,papaya_salad
tom_yum,eclair
gozleme,orange_chicken
dan_dan_noodles,coxinha
warak_enab,brownie
banh_xeo,papaya_salad
ful_medames,donburi
fish_and_chips,jerk_chicken
malai_kofta,club_sandwich
korean_fried_chicken,hu_tieu
sushi,cannoli
korean_fried_chicken,focaccia
currywurst,coq_au_vin
fresh_spring_roll,couscous
dakgalbi,kebab
tom_yum,jollof_rice
pupusa,kebab
sopes,takoyaki
lasagna,katsu_curry
dan_dan_noodles,banh_xeo
moussaka,tzatziki
sopes,korean_fried_chicken
sushi,fesenjan
moussaka,anticucho
doner_kebab,fish_and_chips
korean_fried_chicken,schnitzel
sushi,halo_halo
al_pastor,fish_and_chips
lasagna,picanha
arancini,orange_chicken
dan_dan_noodles,conch_fritters
souffle,plov
tom_kha,kare_kare
larb,fish_tacos
pastitsio,donburi
pulled_pork,tiropita
coq_au_vin,biltong
moussaka,idli
biryani,kibbeh
sfeeha,papaya_salad
club_sandwich,beef_tartare
peking_duck,satay_indonesian
dan_dan_noodles,sancocho
sopes,bruschetta
pastelitos,fish_and_chips
tom_yum,manakish
coq_au_vin,eggs_benedict
takoyaki,asado
biryani,horiatiki
coq_au_vin,feijoada
tom_yum,cannoli
donburi,fondue
al_pastor,moussaka
wonton_noodle,korma
budae_jjigae,kebab
dan_dan_noodles,nasi_goreng
tom_yum,bak_kut_teh
papaya_salad,gyudon
kebab,kitfo
anticucho,donburi
halloumi,dim_sum
escovitch_fish,orange_chicken
gambas_al_ajillo,korean_fried_chicken
rice_and_peas,tom_kha
sushi,kofte
okra_soup,pulled_pork
fish_tacos,papaya_salad
dan_dan_noodles,tamagoyaki
pierogi,korma
pulled_pork,nasi_lemak
pulled_pork,pernil
larb,tamagoyaki
sfeeha,moussaka
manakish,fresh_spring_roll
borek,donburi
rendang,orange_chicken
sfeeha,fish_and_chips
brownie,mujaddara
coq_au_vin,injera
budae_jjigae,sushi
tahdig,biryani
profiterole,bruschetta
rendang,tom_kha
bruschetta,polenta
kare_kare,donburi
fresh_spring_roll,boat_noodles
dumplings,jalebi
biryani,cubano_sandwich
fesenjan,orange_chicken
dan_dan_noodles,croquetas
takoyaki,idli
cubano_sandwich,tom_kha
sushi,stroganoff
jerk_chicken,brownie
fresh_spring_roll,coquito
lomo_saltado,club_sandwich
lasagna,escovitch_fish
moussaka,churrasco
tom_kha,feijoada
pulled_pork,bouillabaisse
arroz_con_pollo,penne_arrabbiata
jjajangmyeon,coq_au_vin
galaktoboureko,papaya_salad
picanha,fresh_spring_roll
pajeon,dim_sum
ackee_saltfish,tom_yum
sisig,tom_yum
fattoush,penne_arrabbiata
souffle,pretzel
moussaka,pav_bhaji
dan_dan_noodles,al_pastor
hot_dog,sushi
feijoada,donburi
fresh_spring_roll,pasteis_de_nata
korean_fried_chicken,bun_rieu
malai_kofta,bruschetta
callaloo,club_sandwich
biryani,injera
penne_arrabbiata,pierogi
coq_au_vin,dim_sum_items
french_onion_soup,katsu_curry
som_tam,larb
