winner,loser
lomo_saltado,hoppin_john
scotch_egg,pain_de_mie
aloo_tikki,refried_beans
vindaloo,wiener_schnitzel
belgian_waffle,snickerdoodle
aloo_tikki,tortillitas_de_camarones
kimchi_jjigae,gumbo
kraft_dinner,green_tea_ice_cream
belgian_waffle,denver_sandwich
french_toast,cobb_salad
spring_rolls,kraft_dinner
gumbo,spring_rolls
breakfast_roll,stuffed_squash
cowboy_cookies,duck_rice
creme_brulee,general_tso
gumbo,penne_arrabbiata
risotto,saffron_rice
kraft_dinner,chicken_sandwich
nasi_lemak,cobb_salad
arroz_con_gandules,stuffed_tomatoes
pineapple_cake,dilly_beans
pot_pie,kraft_dinner
osso_buco,frozen_banana
anadama_bread,cobb_salad
risotto,chilaquiles
arroz_con_gandules,hutspot
gumbo,shrimp_toast
belgian_waffle,chicken_kiev
cottage_loaf,pain_de_mie
lo_mein,cobb_salad
satay_indonesian,breakfast_roll
aloo_tikki,horchata
spring_rolls,pain_de_mie
cowboy_cookies,chile_relleno
pineapple_cake,nachos
risotto,tortillitas_de_camarones
cobb_salad,roti
banh_xeo,hoppin_john
cinnamon_roll,risotto
sandwich_cookie,coffee_jelly
christmas_pudding,lobster_thermidor
baked_potato,cobb_salad
hummus,roti_canai
osso_buco,satay_indonesian
dal_makhani,hoppin_john
roti_canai,pizza_margherita
dim_sum,cobb_salad
pineapple_cake,hoagie_roll
ginger_snap,stuffed_apples
malva_pudding,hutspot
osso_buco,japanese_milk_bread
cowboy_cookies,kung_pao_chicken
chicken_tikka,kraft_dinner
gumbo,harissa
gumbo,custard_pie
apple_dumpling,pain_de_mie
tomato_omelette,hutspot
aloo_tikki,edamame
kedgeree,belgian_waffle
stuffed_squid,stuffed_tomatoes
wiener_schnitzel,spotted_dick
lobster_thermidor,poached_egg
steak,kraft_dinner
capirotada,wiener_schnitzel
breakfast_roll,rock_cake
risotto,empanada
belgian_waffle,pozole
wiener_schnitzel,sausage_bread
rice_and_peas,pineapple_cake
cinnamon_roll,breakfast_roll
samosa,hutspot
chocolate_pudding,creme_brulee
pineapple_cake,scone
aloo_tikki,falafel
gumbo,croissant
hangtown_fry,stuffed_tomatoes
aloo_tikki,coquito
gumbo,baked_potato
oyster_stew,hoppin_john
osso_buco,prawn_cocktail
pasta_carbonara,roti_canai
wiener_schnitzel,lemon_meringue_pie
churros_spanish,stuffed_tomatoes
creme_brulee,fudge
bread_pudding,stuffed_apples
lobster_thermidor,ghormeh_sabzi
borracho_beans,pain_de_mie
osso_buco,pork_roll
stuffed_tomatoes,shakshuka
wiener_schnitzel,egg_salad
egg_sandwich,hutspot
gumbo,carrot_salad
spare_ribs,stuffed_apples
aloo_tikki,pan_de_muerto
cowboy_cookies,cracker
creme_brulee,goetta
elote,kraft_dinner
fried_ice_cream,roti_canai
pineapple_cake,coleslaw
pineapple_cake,poached_egg
frittata,pain_de_mie
wiener_schnitzel,lemon_ice_box_pie
creme_brulee,rhubarb_pie
osso_buco,malai_kofta
malted_milk,stuffed_apples
stuffed_tomatoes,pita
pineapple_cake,fried_rice
pumpkin_pie,risotto
aloo_tikki,russian_tea_cake
dirty_rice,lobster_thermidor
lobster_thermidor,hutspot
cowboy_cookies,brown_bread
aloo_tikki,pasteis_de_nata
shakshuka,pain_de_mie
charleston_red_rice,hutspot
stroopwafel,stuffed_apples
sugar_cookie,cobb_salad
bannock,pain_de_mie
stuffed_tomatoes,horchata
butter_pie,cobb_salad
risotto,vienna_bread
breakfast_roll,biryani
patatas_bravas,coffee_jelly
cobb_salad,scone
hoppin_john,croque_monsieur
polenta,risotto
breakfast_roll,pain_de_mie
stuffed_squash,stuffed_tomatoes
paella,hoppin_john
cobb_salad,stuffed_ham
aloo_tikki,chicken_feet
biscotti,hutspot
belgian_waffle,hamburger
flan,coffee_jelly
meatloaf,pain_de_mie
chimichanga,stuffed_apples
kraft_dinner,breadstick
dal_makhani,gumbo
aloo_tikki,frozen_banana
russian_tea_cake,roti_canai
gumbo,jerk_chicken
key_lime_pie,cobb_salad
pain_de_mie,digestive_biscuit
osso_buco,char_siu_bao
pineapple_cake,rice_and_gravy
bakewell_tart,hoppin_john
mango_sticky_rice,osso_buco
belgian_waffle,choux_pastry
aloo_tikki,lobster_thermidor
aloo_tikki,california_roll
aloo_tikki,wiener_schnitzel
mango_sticky_rice,belgian_waffle
pad_thai,lobster_thermidor
stuffed_ham,kraft_dinner
creme_brulee,shirataki_noodles
lobster_roll,hutspot
cookie_cake,stuffed_tomatoes
belgian_waffle,coleslaw
katsudon,lobster_thermidor
pineapple_cake,dim_sum
jollof_rice,cobb_salad
risotto,gulab_jamun
osso_buco,salted_nut_roll
pavlova,pain_de_mie
omurice,hutspot
english_muffin,coffee_jelly
chana_masala,wiener_schnitzel
lobster_roll,creme_brulee
satay_indonesian,cobb_salad
breakfast_roll,yorkshire_pudding
cowboy_cookies,cheese_roll
spanakopita,cobb_salad
risotto,pea_soup
hutspot,rainbow_cookie
pot_roast,pain_de_mie
cowboy_cookies,smoked_egg
california_roll,coffee_jelly
katsudon,risotto
rum_ball,kraft_dinner
breakfast_roll,butter_pie
english_muffin,stuffed_apples
prawn_cocktail,wiener_schnitzel
oatmeal_raisin_cookie,wiener_schnitzel
cobb_salad,sweet_potato_pie
belgian_waffle,pizzelle
gumbo,borracho_beans
banana_boat,stuffed_apples
breakfast_roll,choux_pastry
tapas,breakfast_roll
gazpacho,risotto
creme_brulee,dilly_beans
curtido,stuffed_apples
stuffed_tomatoes,hot_cross_bun
cinnamon_roll,stuffed_apples
orange_chicken,roti_canai
vindaloo,coffee_jelly
stuffed_tomatoes,cracker
gumbo,chiffon_pie
aloo_tikki,minestrone
chess_pie,breakfast_roll
osso_buco,sandwich_cookie
gumbo,schnitzel
spanish_omelette,coffee_jelly
stuffed_apples,fudge
boston_bun,cobb_salad
belgian_waffle,teriyaki
cobb_salad,saffron_rice
lemon_ice_box_pie,creme_brulee
bacon_and_egg_pie,risotto
pastitsio,pain_de_mie
duck_confit,risotto
cobb_salad,egg_butter
baked_potato,stuffed_apples
arroz_con_pollo,breakfast_roll
japanese_milk_bread,risotto
stuffed_tomatoes,rissole
belgian_waffle,gingerbread_man
graham_bread,hutspot
denver_sandwich,coffee_jelly
chicken_curry,coffee_jelly
cowboy_cookies,hash_browns
bagel,cobb_salad
osso_buco,ice_cream
apple_dumpling,hutspot
jambalaya,stuffed_tomatoes
lobster_thermidor,baba_ganoush
miso_soup,pain_de_mie
chicken_and_mushroom_pie,coffee_jelly
aloo_tikki,egg_foo_young
creme_brulee,cuban_bread
steak_and_eggs,hoppin_john
belgian_waffle,bean_pie
chicken_and_mushroom_pie,hutspot
osso_buco,chocolate_chip_cookie
yorkshire_pudding,stuffed_tomatoes
creme_brulee,bunny_chow
breakfast_roll,kung_pao_chicken
creme_brulee,anzac_biscuit
pineapple_cake,egg_salad
enchilada,stuffed_tomatoes
risotto,flapper_pie
stuffed_tomatoes,boiled_egg
russian_tea_cake,stuffed_tomatoes
belgian_waffle,couscous
shepherds_pie,pineapple_cake
thai_iced_tea,pain_de_mie
chicken_tikka_masala,wiener_schnitzel
wiener_schnitzel,pepperoni_roll
pot_roast,roti_canai
breakfast_roll,dim_sum
crepe,roti_canai
chorizo,stuffed_tomatoes
stuffed_tomatoes,carrot_pudding
kimchi,kraft_dinner
cobb_salad,pot_pie
treacle_tart,stuffed_apples
brigadeiro,cowboy_cookies
gumbo,stuffed_squid
osso_buco,pavlova
caldo_verde,coffee_jelly
stuffed_crust_pizza,gumbo
fattoush,hutspot
peanut_butter_cookie,hoppin_john
runza,kraft_dinner
papaya_salad,stuffed_tomatoes
carrot_cake,coffee_jelly
stuffed_apples,pizza_margherita
japanese_milk_bread,pineapple_cake
aloo_tikki,pecan_pie
cornbread,roti_canai
osso_buco,ladyfinger
gumbo,challah
walnut_pie,hoppin_john
gumbo,gingerbread_man
risotto,white_bread
mee_goreng,hutspot
shakshuka,cobb_salad
belgian_waffle,chicken_sandwich
pulled_pork,risotto
spanish_omelette,cobb_salad
caldo_de_pollo,risotto
pollo_a_la_brasa,risotto
creme_brulee,shirred_eggs
chili_con_carne,breakfast_roll
sorrel_soup,coffee_jelly
hoppin_john,telur_pindang
kraft_dinner,fudge
osso_buco,saffron_rice
wiener_schnitzel,pigs_in_a_blanket
belgian_waffle,rosca_de_reyes
treacle_tart,kraft_dinner
tom_yum,coffee_jelly
aloo_tikki,carrot_salad
bacon_and_egg_pie,coffee_jelly
lobster_thermidor,honey_bun
gumbo,malted_milk
lobster_thermidor,pizza
manicotti,kraft_dinner
chili,kraft_dinner
stuffed_tomatoes,portuguese_sweet_bread
breakfast_roll,cowboy_cookies
risotto,black_pudding
hoppin_john,ice_cream
tapas,creme_brulee
osso_buco,egg_salad
moravian_chicken_pie,kraft_dinner
fried_ice_cream,osso_buco
sticky_toffee_pudding,stuffed_apples
tom_yum,stuffed_apples
aloo_tikki,lemon_ice_box_pie
bacon_and_egg_pie,stuffed_tomatoes
pecan_pie,hutspot
buffalo_wings,risotto
stew_peas,pineapple_cake
goulash,pain_de_mie
wiener_schnitzel,carrot_pudding
aloo_tikki,fish_and_chips
breakfast_roll,japanese_milk_bread
aloo_tikki,caldo_de_pollo
aloo_tikki,general_tso
satay,coffee_jelly
rum_ball,coffee_jelly
gumbo,satay
satay,pineapple_cake
beef_bun,roti_canai
oxtail_stew,creme_brulee
stuffed_apples,pumpkin_bread
osso_buco,pigs_in_blankets
lobster_thermidor,butter_tart
kabuli_pulao,wiener_schnitzel
roti_canai,coffee_jelly
hoppin_john,natchitoches_meat_pie
gumbo,rosette
dan_dan_noodles,coffee_jelly
stuffed_tomatoes,tapioca_pudding
blueberry_pie,breakfast_roll
pot_roast,cowboy_cookies
breakfast_roll,pizza_margherita
caldo_verde,stuffed_apples
gumbo,burrito
malai_kofta,roti_canai
prawn_cocktail,creme_brulee
hoppin_john,stuffed_crust_pizza
creme_brulee,custard_pie
pineapple_cake,melba_toast
stuffed_apples,pain_de_mie
vindaloo,kraft_dinner
wiener_schnitzel,treacle_tart
cobb_salad,rissole
aloo_tikki,rice_bread
belgian_waffle,bagel
stuffed_apples,fortune_cookie
blackberry_pie,wiener_schnitzel
cheese_roll,wiener_schnitzel
pineapple_cake,cannoli
belgian_waffle,chicken_and_mushroom_pie
caramel_tart,coffee_jelly
buttermilk_pie,gumbo
pizzelle,kraft_dinner
egg_salad,stuffed_apples
pecan_pie,breakfast_roll
cochinita_pibil,gumbo
walnut_pie,osso_buco
cobb_salad,joe_frogger
chalupa,aloo_tikki
mac_and_cheese,coffee_jelly
pineapple_cake,baked_potato
breakfast_roll,tortilla_espanola
gumbo,pepper_pot_soup
pineapple_cake,fish_tacos
hutspot,persimmon_pudding
belgian_waffle,stroganoff
belgian_waffle,natchitoches_meat_pie
hutspot,breadstick
olivier_salad,stuffed_tomatoes
frozen_banana,roti_canai
coconut_drop,hoppin_john
malva_pudding,pineapple_cake
buffalo_wings,gumbo
pineapple_cake,pain_au_chocolat
polenta,coffee_jelly
raita,stuffed_apples
green_bean_casserole,hutspot
risotto,banana_bread
aloo_tikki,frozen_custard
aloo_tikki,chili_con_carne
naan,risotto
stuffed_cucumber,roti_canai
cochinita_pibil,pineapple_cake
pineapple_cake,custard
osso_buco,rice_bread
gumbo,rosca_de_reyes
chili,lobster_thermidor
head_cheese,hutspot
gumbo,breakfast_sausage
custard_pie,roti_canai
jambalaya,pineapple_cake
stuffed_tomatoes,pizzelle
roti_canai,caramel_tart
aloo_tikki,gyro
apple_pie,coffee_jelly
cobb_salad,mochi
meatloaf,stuffed_apples
steamed_clams,pineapple_cake
scrambled_eggs,pain_de_mie
crumpet,kraft_dinner
raita,roti_canai
horchata,stuffed_apples
hutspot,harissa
edamame,hutspot
osso_buco,croque_monsieur
aloo_tikki,arepa
risotto,hoppin_john
pasta_carbonara,coffee_jelly
gumbo,roti
wonton_soup,risotto
creme_brulee,white_bread
cowboy_cookies,poached_egg
osso_buco,anzac_biscuit
pastitsio,cobb_salad
yakisoba,wiener_schnitzel
borscht,kraft_dinner
spanakopita,pain_de_mie
creme_brulee,shaker_lemon_pie
kraft_dinner,pigs_in_blankets
fried_egg,stuffed_tomatoes
duck_rice,stuffed_tomatoes
borracho_beans,risotto
tamale_pie,risotto
dan_dan_noodles,roti_canai
aloo_tikki,injera
gumbo,cordon_bleu
kimchi_jjigae,breakfast_roll
cowboy_cookies,stuffed_mushrooms
satay,stuffed_tomatoes
creme_brulee,irish_stew
new_yorkstyle_cheesecake,kraft_dinner
kraft_dinner,churro
harissa,roti_canai
gumbo,jollof_rice
pineapple_cake,ham_and_cheese_sandwich
cowboy_cookies,spanish_rice
wiener_schnitzel,divinity
apple_dumpling,breakfast_roll
cobb_salad,animal_cracker
aloo_tikki,milk_pie
savory_spinach_pie,roti_canai
bacon_and_egg_pie,stuffed_apples
lobster_thermidor,graham_bread
aloo_tikki,goat_curry
apple_crisp,coffee_jelly
cowboy_cookies,portuguese_sweet_bread
osso_buco,carrot_cake_cookie
cottage_loaf,hutspot
sticky_toffee_pudding,pineapple_cake
irish_stew,stuffed_apples
aloo_tikki,banana_bread
patatas_bravas,hutspot
dan_dan_noodles,hoppin_john
shaker_lemon_pie,stuffed_tomatoes
hangtown_fry,hoppin_john
caponata,hutspot
kraft_dinner,korma
roti_canai,rice_pudding
cowboy_cookies,fattoush
gumbo,succotash
french_fries,coffee_jelly
creme_brulee,saffron_rice
hoppin_john,rock_cake
aloo_tikki,sugar_cream_pie
beef_stroganoff,pineapple_cake
baklava,pain_de_mie
gumbo,oyster_stew
mushy_peas,hutspot
cookie_cake,stuffed_apples
beer_bread,roti_canai
cowboy_cookies,pea_soup
pizza,pineapple_cake
aloo_tikki,treacle_tart
risotto,tuna_pot
belgian_waffle,crouton
stuffed_tomatoes,candied_carrots
kraft_dinner,persimmon_pudding
salt_pepper_squid,coffee_jelly
samosa,coffee_jelly
stuffed_apples,swiss_roll
couscous,creme_brulee
cowboy_cookies,teriyaki
duck_confit,gumbo
cobb_salad,tortillitas_de_camarones
osso_buco,cheese_roll
fish_pie,coffee_jelly
risotto,rice_bread
stuffed_tomatoes,senate_bean_soup
hutspot,melba_toast
flan,aloo_tikki
brownie,stuffed_apples
peanut_stew,stuffed_apples
lasagna,hoppin_john
risotto,stuffed_squash
fattoush,lobster_thermidor
mapo_tofu,pain_de_mie
pozole,cobb_salad
belgian_waffle,wonton_soup
risotto,english_muffin
cowboy_cookies,fish_pie
rock_cake,wiener_schnitzel
drunken_noodles,kraft_dinner
chicken_kiev,coffee_jelly
belgian_waffle,chana_masala
belgian_waffle,honey_bun
cowboy_cookies,hangtown_fry
aloo_tikki,black_pudding
stuffed_cucumber,coffee_jelly
harissa,lobster_thermidor
cowboy_cookies,ham_and_cheese_sandwich
grilled_cheese,stuffed_apples
coquito,coffee_jelly
chilaquiles,stuffed_tomatoes
aloo_tikki,curtido
olivier_salad,kraft_dinner
cowboy_cookies,pumpkin_pie
osso_buco,mee_goreng
breakfast_roll,rice_and_peas
goulash,cobb_salad
hoppin_john,scotch_egg
pasta_carbonara,gumbo
chili_con_carne,stuffed_tomatoes
chicken_tikka_masala,pain_de_mie
osso_buco,bulgogi
scone,hoppin_john
hutspot,boiled_egg
borracho_beans,pineapple_cake
pumpkin_bread,coffee_jelly
cowboy_cookies,walnut_pie
pot_pie,pain_de_mie
mango_pudding,stuffed_apples
belgian_waffle,stuffed_dates
osso_buco,gingerbread_man
cobb_salad,tuna_pot
rhubarb_pie,cobb_salad
lasagna,pineapple_cake
wiener_schnitzel,hummus
white_bread,kraft_dinner
mango_sticky_rice,cowboy_cookies
risotto,tortilla
butter_cookie,pineapple_cake
lumpia,hutspot
cobb_salad,goetta
meatloaf,kraft_dinner
cowboy_cookies,ratatouille
gumbo,general_tso
banana_boat,pain_de_mie
christmas_ham,coffee_jelly
pizza,stuffed_apples
belgian_waffle,waffle
chicken_tikka_masala,stuffed_apples
wiener_schnitzel,persimmon_pudding
pumpkin_pie,cobb_salad
belgian_waffle,potato_bread
mandazi,hoppin_john
risotto,club_sandwich
gyro,hoppin_john
aloo_tikki,ribs
hoppin_john,senate_bean_soup
belgian_waffle,cornbread
stuffed_tomatoes,pot_pie
wiener_schnitzel,baked_beans
schnitzel,pain_de_mie
aloo_tikki,banana_cream_pie
chalupa,osso_buco
baklava,belgian_waffle
creme_brulee,enchilada
aloo_tikki,baked_potato
meat_pie,kraft_dinner
gumbo,tootsie_roll
lobster_thermidor,lo_mein
sorrel_soup,roti_canai
creme_brulee,candied_carrots
hoppin_john,arepa
patatas_bravas,wiener_schnitzel
lobster_thermidor,hot_dog
apple_dumpling,coffee_jelly
egg_butter,stuffed_apples
pumpkin_pie,breakfast_roll
breakfast_roll,baba_ganoush
egg_foo_young,coffee_jelly
cowboy_cookies,coconut_bar
pineapple_cake,vienna_sausage
kimchi_jjigae,pain_de_mie
chicken_and_mushroom_pie,cobb_salad
belgian_waffle,orange_chicken
stuffed_tomatoes,denver_sandwich
gumbo,smoked_egg
risotto,yakitori
belgian_waffle,lasagna
chili_con_carne,hoppin_john
belgian_waffle,noodles_with_tomato_egg_sauce
scrambled_eggs,hoppin_john
chimichurri,stuffed_tomatoes
gumbo,stuffed_tomatoes
gumbo,cream_cracker
osso_buco,christmas_pudding
nut_roll,coffee_jelly
cobb_salad,baba_ganoush
belgian_waffle,bannock
pineapple_tart,pineapple_cake
aloo_tikki,nut_roll
breakfast_roll,tea_egg
general_tso,wiener_schnitzel
schnitzel,pineapple_cake
pineapple_cake,texas_toast
tuna_pot,stuffed_apples
stuffed_tomatoes,stuffed_ham
breakfast_roll,digestive_biscuit
belgian_waffle,carrot_pudding
cobb_salad,rice_bread
israeli_couscous,wiener_schnitzel
waffle,cobb_salad
waffle,pineapple_cake
jucy_lucy,cowboy_cookies
coconut_drop,roti_canai
lobster_thermidor,pineapple_tart
gumbo,sugar_cookie
salt_pepper_squid,roti_canai
shrimp_creole,hoppin_john
apple_bread,kraft_dinner
aloo_tikki,strawberry_pie
pasta_bolognese,lobster_thermidor
pineapple_cake,barbari_bread
cowboy_cookies,schnitzel
osso_buco,thai_iced_tea
chicken_kiev,stuffed_tomatoes
lobster_thermidor,persimmon_pudding
charleston_red_rice,stuffed_apples
new_yorkstyle_cheesecake,hutspot
jucy_lucy,risotto
kraft_dinner,shortcrust_pastry
curry_puff,cobb_salad
wiener_schnitzel,challah
pineapple_cake,egg_roll
creme_brulee,pain_de_mie
creme_brulee,whole_wheat_bread
hot_and_sour_soup,hutspot
gumbo,mango_pudding
hutspot,spanish_rice
breakfast_roll,rosette
pain_de_mie,hot_cross_bun
osso_buco,stuffed_peppers
chow_mein,kraft_dinner
poppy_seed_roll,lobster_thermidor
risotto,gnocchi
belgian_waffle,churros_spanish
chicken_kiev,stuffed_apples
cowboy_cookies,brioche
belgian_waffle,chili_con_carne
belgian_waffle,vienna_sausage
gumbo,quesadilla
aloo_tikki,vienna_sausage
tiramisu,stuffed_tomatoes
cobb_salad,breakfast_sausage
katsudon,roti_canai
aloo_tikki,couscous
satay_indonesian,wiener_schnitzel
belgian_waffle,croissant
chalupa,coffee_jelly
drunken_noodles,stuffed_tomatoes
belgian_waffle,char_siu
naan,cobb_salad
aloo_tikki,natchitoches_meat_pie
belgian_waffle,pea_soup
red_bean_rice,wiener_schnitzel
risotto,churros_mexican
chalupa,cowboy_cookies
sopaipilla,roti_canai
spanish_omelette,wiener_schnitzel
ham_salad,cobb_salad
bread_roll,pain_de_mie
char_siu_bao,kraft_dinner
pineapple_cake,coconut_bar
penne_arrabbiata,stuffed_apples
risotto,panna_cotta
picadillo,cobb_salad
massaman_curry,osso_buco
osso_buco,tandoori_chicken
pumpkin_pie,roti_canai
vienna_bread,lobster_thermidor
pupusa,wiener_schnitzel
osso_buco,chicken_kiev
quiche,pain_de_mie
spanakopita,lobster_thermidor
rice_and_gravy,roti_canai
gumbo,moros_y_cristianos
creme_brulee,carrot_cake_cookie
rhubarb_pie,pineapple_cake
aloo_tikki,brownie
pineapple_cake,lemon_meringue_pie
scone,wiener_schnitzel
shirred_eggs,breakfast_roll
taco,creme_brulee
belgian_waffle,ham_and_eggs
hutspot,tootsie_roll
shortcrust_pastry,pain_de_mie
gumbo,shirred_eggs
succotash,coffee_jelly
creme_brulee,butter_tart
bruschetta,hutspot
risotto,yorkshire_pudding
belgian_waffle,cookie_cake
israeli_couscous,lobster_thermidor
sticky_toffee_pudding,roti_canai
creme_brulee,egg_roll
osso_buco,meatloaf
kimchi,coffee_jelly
tiramisu,creme_brulee
breakfast_roll,fudge_cookie
belgian_waffle,steak_and_kidney_pie
risotto,shakshuka
belgian_waffle,roti_canai
breakfast_roll,christmas_pudding
belgian_waffle,schnitzel
osso_buco,jollof_rice
cobb_salad,salted_nut_roll
creme_brulee,chorizo
gumbo,egg_roll
dirty_rice,hutspot
omurice,pain_de_mie
wiener_schnitzel,lo_mein
gumbo,picadillo
nachos,lobster_thermidor
caesar_salad,stuffed_tomatoes
walnut_pie,wiener_schnitzel
nasi_goreng,kraft_dinner
char_siu_bao,stuffed_tomatoes
lasagna,breakfast_roll
hutspot,pancake
caramel_shortbread,hoppin_john
wiener_schnitzel,arepa
roti_canai,caldo_verde
tiramisu,pain_de_mie
roti_canai,hot_dog_bun
clam_chowder,roti_canai
belgian_waffle,satay_indonesian
linzer_torte,coffee_jelly
arroz_con_gandules,risotto
nut_roll,pain_de_mie
aloo_tikki,tom_kha
aloo_tikki,beef_bourguignon
goat_curry,pineapple_cake
conch_fritters,roti_canai
cream_pie,roti_canai
coconut_drop,stuffed_apples
raspberry_pie,hutspot
sticky_toffee_pudding,belgian_waffle
creme_brulee,cherry_pie
cowboy_cookies,chocolate_chip_cookie
caldo_de_pollo,belgian_waffle
cobb_salad,cobbler
candied_carrots,coffee_jelly
coq_au_vin,hutspot
rum_cake,hoppin_john
lobster_thermidor,custard_pie
sweet_and_sour,stuffed_apples
gumbo,wonton_soup
pancit_bihon,aloo_tikki
carrot_salad,coffee_jelly
gumbo,manicotti
chicken_tikka_masala,risotto
gumbo,char_siu
belgian_waffle,jelly_doughnut
goulash,kraft_dinner
osso_buco,flaky_pastry
olivier_salad,hutspot
red_curry,cobb_salad
fried_rice,coffee_jelly
arroz_con_gandules,osso_buco
gallo_pinto,hoppin_john
stuffed_tomatoes,potato_bread
french_toast,gumbo
hoppin_john,pumpkin_bread
stuffed_tomatoes,brown_bread
osso_buco,hot_and_sour_soup
pineapple_tart,roti_canai
cobb_salad,pumpkin_bread
risotto,pao_de_queijo
scotch_egg,hutspot
buttermilk_pie,cobb_salad
belgian_waffle,pancit_bihon
belgian_waffle,pot_roast
okonomiyaki,roti_canai
ugali,hoppin_john
stuffed_apples,chicken_feet
cornbread,risotto
aloo_tikki,malted_milk
quiche,hoppin_john
stuffed_apples,rainbow_cookie
biscotti,stuffed_tomatoes
cowboy_cookies,pigs_in_a_blanket
wiener_schnitzel,white_bread
goat_curry,stuffed_tomatoes
roti_canai,fried_egg
breakfast_roll,penne_arrabbiata
belgian_waffle,figgy_pudding
blueberry_pie,stuffed_tomatoes
japanese_milk_bread,stuffed_apples
savory_spinach_pie,cobb_salad
aloo_tikki,naan
stuffed_tomatoes,bobotie
cowboy_cookies,senate_bean_soup
aloo_tikki,poppy_seed_roll
stromboli,hutspot
oxtail_stew,wiener_schnitzel
osso_buco,cream_cracker
osso_buco,gambas_al_ajillo
lobster_thermidor,toast_hawaii
gumbo,drunken_noodles
gyro,roti_canai
apple_strudel,roti_canai
loco_moco,coffee_jelly
fried_ice_cream,pineapple_cake
chess_pie,kraft_dinner
hoppin_john,korokke
steak_pie,hutspot
belgian_waffle,sopaipilla
pie_la_mode,hutspot
apple_pie,breakfast_roll
wiener_schnitzel,natchitoches_meat_pie
belgian_waffle,california_roll
pie_la_mode,lobster_thermidor
cowboy_cookies,pizzelle
pot_roast,stuffed_apples
breakfast_roll,treacle_tart
chicken_curry,hutspot
risotto,egg_butter
osso_buco,coconut_drop
caramel_shortbread,stuffed_apples
chili,creme_brulee
shirred_eggs,roti_canai
massaman_curry,cowboy_cookies
osso_buco,korma
pineapple_cake,malted_milk
moravian_chicken_pie,risotto
penne_arrabbiata,aloo_tikki
osso_buco,steamed_clams
risotto,mochi
aloo_tikki,brown_bread
christmas_pudding,roti_canai
christmas_pudding,cobb_salad
creme_brulee,custard
couscous,hutspot
belgian_waffle,millionaire_pie
ham_and_cheese_sandwich,pain_de_mie
gumbo,hot_dog_bun
stuffed_tomatoes,oatmeal_raisin_cookie
lobster_thermidor,bean_pie
risotto,frijoles_negros
biryani,hutspot
pain_de_mie,melba_toast
picadillo,pain_de_mie
hummus,cobb_salad
gumbo,krumkake
bruschetta,cowboy_cookies
creme_brulee,vienna_bread
horchata,lobster_thermidor
cobb_salad,tootsie_roll
osso_buco,butter_chicken
irish_stew,stuffed_tomatoes
shrimp_creole,kraft_dinner
hoppin_john,poached_egg
gumbo,olivier_salad
gumbo,korokke
chicken_tikka_masala,roti_canai
aloo_tikki,gambas_al_ajillo
bakewell_tart,lobster_thermidor
aloo_tikki,pozole
roti,pain_de_mie
bread_pudding,lobster_thermidor
carnitas,breakfast_roll
cowboy_cookies,korma
lobster_thermidor,dilly_beans
wiener_schnitzel,snickerdoodle
osso_buco,harissa
stromboli,coffee_jelly
carrot_cake,cowboy_cookies
cowboy_cookies,hoppin_john
flan,creme_brulee
som_tam,osso_buco
taco,stuffed_apples
lobster_thermidor,hardtack
risotto,potato_bread
pavlova,lobster_thermidor
breakfast_roll,risotto
osso_buco,natchitoches_meat_pie
belgian_waffle,caponata
irish_stew,kraft_dinner
pineapple_cake,spotted_dick
osso_buco,bagel
osso_buco,steak_and_eggs
aloo_tikki,yorkshire_pudding
osso_buco,snickerdoodle
nasi_lemak,breakfast_roll
breakfast_roll,gulab_jamun
hawaiian_pizza,hutspot
belgian_waffle,brown_bread
guacamole,coffee_jelly
hutspot,zucchini_slice
stuffed_tomatoes,egg_butter
hoppin_john,baba_ganoush
cowboy_cookies,okonomiyaki
osso_buco,chili_con_carne
wiener_schnitzel,sweet_and_sour
coleslaw,hutspot
osso_buco,butter_cookie
breakfast_roll,panna_cotta
osso_buco,steak
scallion_pancake,pineapple_cake
carnitas,kraft_dinner
breakfast_roll,sweet_and_sour
wiener_schnitzel,banana_boat
rice_and_curry,lobster_thermidor
belgian_waffle,black_bottom_pie
hoppin_john,cordon_bleu
aloo_tikki,cobb_salad
white_bread,coffee_jelly
peanut_stew,kraft_dinner
belgian_waffle,cornish_pasty
aloo_tikki,pad_thai
breakfast_roll,bakewell_tart
pao_de_queijo,stuffed_apples
risotto,chocolate_brownie
wiener_schnitzel,aloo_paratha
stuffed_tomatoes,pizza
coq_au_vin,pineapple_cake
lobster_roll,osso_buco
yakitori,kraft_dinner
hutspot,lorne_sausage
creme_brulee,hash_browns
cornish_pasty,cowboy_cookies
aloo_tikki,palmier
hoagie_roll,kraft_dinner
rice_pudding,pain_de_mie
blackberry_pie,breakfast_roll
sweet_potato_pie,stuffed_tomatoes
dal_makhani,hutspot
brownie,coffee_jelly
chicken_tikka,lobster_thermidor
chimichurri,gumbo
penne_arrabbiata,kraft_dinner
duck_confit,belgian_waffle
blueberry_pie,hutspot
osso_buco,challah
fried_chicken,hutspot
chicken_and_mushroom_pie,roti_canai
risotto,korokke
hutspot,panna_cotta
jambalaya,stuffed_apples
chocolate_chip_cookie,pain_de_mie
russian_tea_cake,kraft_dinner
biryani,pain_de_mie
osso_buco,kraft_dinner
aloo_tikki,banana_boat
katsu,cowboy_cookies
fried_ice_cream,stuffed_apples
cowboy_cookies,ghormeh_sabzi
osso_buco,chow_mein
cherry_pie,hutspot
